,Departamento,Municipio,Empresa,Variable Calculada,Estrato 1,Estrato 2,Estrato 3,Estrato 4,Estrato 5,Estrato 6,Total Residencial,Industrial,Comercial,Oficial,Otros,Total No Residencial,year,land_type,data_type
7,ANTIOQUIA,AMALFI,EPMD,Consumos Empresa Departamento y Municipio,772295.0,1427781.0,1526392.0,8819.0,1289.0,0.0,3736576.0,278772,1105967,374561,52718,1812018.0,2018,Urbano,Consumo
8,ANTIOQUIA,ANDES,EPMD,Consumos Empresa Departamento y Municipio,1415598.0,3286879.0,1045434.0,46856.0,0.0,0.0,5794767.0,409551,4004361,446152,69994,4930058.0,2018,Urbano,Consumo
9,ANTIOQUIA,ANDES,ETTC,Consumos Empresa Departamento y Municipio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,2018,Urbano,Consumo
10,ANTIOQUIA,ANGELOPOLIS,EPMD,Consumos Empresa Departamento y Municipio,27854.0,390057.0,140602.0,4830.0,0.0,0.0,563343.0,45943,175651,51762,2130,275486.0,2018,Urbano,Consumo
11,ANTIOQUIA,ANGOSTURA,EPMD,Consumos Empresa Departamento y Municipio,129831.0,389363.0,262037.0,128.0,0.0,0.0,781359.0,29,253711,97736,118546,470022.0,2018,Urbano,Consumo
12,ANTIOQUIA,ANORI,EPMD,Consumos Empresa Departamento y Municipio,326786.0,1016312.0,429241.0,660.0,0.0,0.0,1772999.0,49442,773467,199838,31745,1054492.0,2018,Urbano,Consumo
13,ANTIOQUIA,ANZA,EPMD,Consumos Empresa Departamento y Municipio,113256.0,303826.0,208977.0,799.0,0.0,0.0,626858.0,9929,259158,89096,49441,407624.0,2018,Urbano,Consumo
14,ANTIOQUIA,APARTADO,DCLC,Consumos Empresa Departamento y Municipio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,32585,0,0,32585.0,2018,Urbano,Consumo
15,ANTIOQUIA,APARTADO,EDCD,Consumos Empresa Departamento y Municipio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1331870,0,0,1331870.0,2018,Urbano,Consumo
16,ANTIOQUIA,APARTADO,EPMD,Consumos Empresa Departamento y Municipio,18975874.0,15537768.0,11339043.0,3225534.0,0.0,0.0,49078219.0,7173784,26288492,3832324,1095293,38389893.0,2018,Urbano,Consumo
17,ANTIOQUIA,APARTADO,ETTC,Consumos Empresa Departamento y Municipio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14471,821555,639510,428384,1903920.0,2018,Urbano,Consumo
18,ANTIOQUIA,APARTADO,PEEC,Consumos Empresa Departamento y Municipio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,130108,0,0,130108.0,2018,Urbano,Consumo
19,ANTIOQUIA,APARTADO,GNCC,Consumos Empresa Departamento y Municipio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,86238,0,301805,388043.0,2018,Urbano,Consumo
20,ANTIOQUIA,ARBOLETES,EPMD,Consumos Empresa Departamento y Municipio,1804523.0,2212774.0,531472.0,30195.0,0.0,0.0,4578964.0,131629,1512718,427293,41224,2112864.0,2018,Urbano,Consumo
21,ANTIOQUIA,ARBOLETES,ETTC,Consumos Empresa Departamento y Municipio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,66457,0,0,66457.0,2018,Urbano,Consumo
22,ANTIOQUIA,ARGELIA,EPMD,Consumos Empresa Departamento y Municipio,389852.0,429849.0,18881.0,0.0,0.0,0.0,838582.0,42829,206894,41993,12059,303775.0,2018,Urbano,Consumo
23,ANTIOQUIA,ARMENIA,EPMD,Consumos Empresa Departamento y Municipio,44760.0,225066.0,144043.0,1962.0,0.0,0.0,415831.0,29191,124673,36504,0,190368.0,2018,Urbano,Consumo
24,ANTIOQUIA,BARBOSA,EPMD,Consumos Empresa Departamento y Municipio,817411.0,5589231.0,1486818.0,22619.0,0.0,11671.0,7927750.0,1908323,3344335,1064728,1588442,7905828.0,2018,Urbano,Consumo
25,ANTIOQUIA,BARBOSA,ISGC,Consumos Empresa Departamento y Municipio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86988482,0,0,0,86988482.0,2018,Urbano,Consumo
26,ANTIOQUIA,BELLO,DCLC,Consumos Empresa Departamento y Municipio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28503,378339,0,0,406842.0,2018,Urbano,Consumo
27,ANTIOQUIA,BELLO,ENDC,Consumos Empresa Departamento y Municipio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1467852,0,0,1467852.0,2018,Urbano,Consumo
28,ANTIOQUIA,BELLO,EPMD,Consumos Empresa Departamento y Municipio,34684788.0,57535425.0,68897590.0,14318349.0,38950.0,8423.0,175483525.0,48742926,80648375,5825076,17508055,152724432.0,2018,Urbano,Consumo
29,ANTIOQUIA,BELLO,ETTC,Consumos Empresa Departamento y Municipio,0.0,0.0,116764.0,0.0,0.0,0.0,116764.0,215660,1878001,0,154789,2248450.0,2018,Urbano,Consumo
30,ANTIOQUIA,BELLO,ISGC,Consumos Empresa Departamento y Municipio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1516589,0,0,0,1516589.0,2018,Urbano,Consumo
31,ANTIOQUIA,BELLO,PEEC,Consumos Empresa Departamento y Municipio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,160761,0,0,160761.0,2018,Urbano,Consumo
32,ANTIOQUIA,BELLO,TPLC,Consumos Empresa Departamento y Municipio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,189462,0,0,189462.0,2018,Urbano,Consumo
33,ANTIOQUIA,BELLO,GNCC,Consumos Empresa Departamento y Municipio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1207897,5391542,0,0,6599439.0,2018,Urbano,Consumo
34,ANTIOQUIA,BELMIRA,EPMD,Consumos Empresa Departamento y Municipio,149191.0,490375.0,53568.0,173.0,0.0,0.0,693307.0,81250,241974,74162,7696,405082.0,2018,Urbano,Consumo
35,ANTIOQUIA,BETANIA,EPMD,Consumos Empresa Departamento y Municipio,127576.0,716651.0,133665.0,0.0,0.0,0.0,977892.0,49399,475160,79752,5235,609546.0,2018,Urbano,Consumo
36,ANTIOQUIA,BETULIA,EPMD,Consumos Empresa Departamento y Municipio,423848.0,734461.0,371011.0,10344.0,0.0,0.0,1539664.0,125538,716493,133666,12679,988376.0,2018,Urbano,Consumo
37,ANTIOQUIA,BETULIA,ETTC,Consumos Empresa Departamento y Municipio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,48827,0,0,48827.0,2018,Urbano,Consumo
38,ANTIOQUIA,BRICENO,EPMD,Consumos Empresa Departamento y Municipio,44060.0,389213.0,200147.0,535.0,0.0,0.0,633955.0,37054,289618,57724,24102,408498.0,2018,Urbano,Consumo
39,ANTIOQUIA,BURITICA,EPMD,Consumos Empresa Departamento y Municipio,123640.0,651259.0,92501.0,6551.0,137.0,0.0,874088.0,6742368,264714,66673,0,7073755.0,2018,Urbano,Consumo
40,ANTIOQUIA,CACERES,EPMD,Consumos Empresa Departamento y Municipio,4421004.0,879739.0,5040.0,18253.0,121.0,0.0,5324157.0,383813,1116925,387924,587674,2476336.0,2018,Urbano,Consumo
41,ANTIOQUIA,CAICEDO,EPMD,Consumos Empresa Departamento y Municipio,14524.0,355139.0,95683.0,0.0,0.0,0.0,465346.0,38098,192157,71276,0,301531.0,2018,Urbano,Consumo
42,ANTIOQUIA,CALDAS,EPMD,Consumos Empresa Departamento y Municipio,1083977.0,15589277.0,8111259.0,55880.0,11334.0,905.0,24852632.0,19891036,7923533,1155292,1798652,30768513.0,2018,Urbano,Consumo
43,ANTIOQUIA,CALDAS,ETTC,Consumos Empresa Departamento y Municipio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,31713,617240,648953.0,2018,Urbano,Consumo
44,ANTIOQUIA,CALDAS,ISGC,Consumos Empresa Departamento y Municipio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11274556,0,0,0,11274556.0,2018,Urbano,Consumo
45,ANTIOQUIA,CALDAS,PEEC,Consumos Empresa Departamento y Municipio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19139,0,0,0,19139.0,2018,Urbano,Consumo
46,ANTIOQUIA,CALDAS,GNCC,Consumos Empresa Departamento y Municipio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3027,0,0,0,3027.0,2018,Urbano,Consumo
47,ANTIOQUIA,CAMPAMENTO,EPMD,Consumos Empresa Departamento y Municipio,74554.0,463915.0,136721.0,11047.0,0.0,0.0,686237.0,706,200965,75290,58440,335401.0,2018,Urbano,Consumo
48,ANTIOQUIA,CANASGORDAS,EPMD,Consumos Empresa Departamento y Municipio,91319.0,1042302.0,82544.0,0.0,0.0,0.0,1216165.0,88768,603065,114223,8059,814115.0,2018,Urbano,Consumo
49,ANTIOQUIA,CARACOLI,EPMD,Consumos Empresa Departamento y Municipio,279165.0,575757.0,23243.0,1011.0,0.0,0.0,879176.0,19498,236554,109702,603,366357.0,2018,Urbano,Consumo
50,ANTIOQUIA,CARACOLI,ETTC,Consumos Empresa Departamento y Municipio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26838,0,0,0,26838.0,2018,Urbano,Consumo
51,ANTIOQUIA,CARAMANTA,EPMD,Consumos Empresa Departamento y Municipio,111136.0,193506.0,335368.0,132.0,0.0,0.0,640142.0,19960,175692,48375,19110,263137.0,2018,Urbano,Consumo
52,ANTIOQUIA,CAREPA,EPMD,Consumos Empresa Departamento y Municipio,4531812.0,7648241.0,1810445.0,32818.0,0.0,0.0,14023316.0,568203,4107932,635672,467309,5779116.0,2018,Urbano,Consumo
53,ANTIOQUIA,CAREPA,GNCC,Consumos Empresa Departamento y Municipio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,685874,0,0,685874.0,2018,Urbano,Consumo
54,ANTIOQUIA,CAROLINA,EPMD,Consumos Empresa Departamento y Municipio,159243.0,837967.0,1626.0,1456.0,0.0,0.0,1000292.0,2738,189794,108103,97667,398302.0,2018,Urbano,Consumo
55,ANTIOQUIA,CAUCASIA,EDCD,Consumos Empresa Departamento y Municipio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,575484,0,0,575484.0,2018,Urbano,Consumo
56,ANTIOQUIA,CAUCASIA,ENDC,Consumos Empresa Departamento y Municipio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,2018,Urbano,Consumo
57,ANTIOQUIA,CAUCASIA,EPMD,Consumos Empresa Departamento y Municipio,10602485.0,16219504.0,7706809.0,2053703.0,275059.0,0.0,36857560.0,5504075,15047621,2925393,177113,23654202.0,2018,Urbano,Consumo
58,ANTIOQUIA,CAUCASIA,CCOC,Consumos Empresa Departamento y Municipio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1510939,0,0,0,1510939.0,2018,Urbano,Consumo
59,ANTIOQUIA,CAUCASIA,ETTC,Consumos Empresa Departamento y Municipio,3405.0,0.0,23274.0,0.0,0.0,0.0,26679.0,249151,1532916,0,1081,1783148.0,2018,Urbano,Consumo
60,ANTIOQUIA,CAUCASIA,GNCC,Consumos Empresa Departamento y Municipio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,237164,0,63826,300990.0,2018,Urbano,Consumo
61,ANTIOQUIA,CHIGORODO,EPMD,Consumos Empresa Departamento y Municipio,8440214.0,9192163.0,1008007.0,40653.0,1758.0,1456.0,18684251.0,1649604,4688375,884116,266218,7488313.0,2018,Urbano,Consumo
62,ANTIOQUIA,CHIGORODO,ETTC,Consumos Empresa Departamento y Municipio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,171083,0,0,0,171083.0,2018,Urbano,Consumo
63,ANTIOQUIA,CISNEROS,EPMD,Consumos Empresa Departamento y Municipio,396692.0,1706021.0,486201.0,1368.0,0.0,0.0,2590282.0,9220614,939347,196925,25791,10382677.0,2018,Urbano,Consumo
64,ANTIOQUIA,CIUDAD BOLIVAR,EPMD,Consumos Empresa Departamento y Municipio,859167.0,1896092.0,2069564.0,28173.0,907.0,0.0,4853903.0,233487,2720894,408473,378116,3740970.0,2018,Urbano,Consumo
65,ANTIOQUIA,COCORNA,EPMD,Consumos Empresa Departamento y Municipio,151142.0,1006994.0,741020.0,2347.0,0.0,0.0,1901503.0,100479,803248,92445,13840,1010012.0,2018,Urbano,Consumo
66,ANTIOQUIA,COCORNA,GNCC,Consumos Empresa Departamento y Municipio,465.0,0.0,0.0,0.0,0.0,0.0,465.0,0,0,0,0,0.0,2018,Urbano,Consumo
67,ANTIOQUIA,CONCEPCION,EPMD,Consumos Empresa Departamento y Municipio,44001.0,395208.0,199452.0,0.0,0.0,0.0,638661.0,13216,175191,42023,3957,234387.0,2018,Urbano,Consumo
68,ANTIOQUIA,CONCORDIA,EPMD,Consumos Empresa Departamento y Municipio,357771.0,1017787.0,806924.0,40254.0,0.0,0.0,2222736.0,130497,910832,130906,41896,1214131.0,2018,Urbano,Consumo
69,ANTIOQUIA,COPACABANA,EPMD,Consumos Empresa Departamento y Municipio,736724.0,13882024.0,9450859.0,106983.0,18086.0,0.0,24194676.0,21902053,6375692,813130,3872331,32963206.0,2018,Urbano,Consumo
70,ANTIOQUIA,COPACABANA,NRCC,Consumos Empresa Departamento y Municipio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,228298,0,0,0,228298.0,2018,Urbano,Consumo
71,ANTIOQUIA,DABEIBA,EPMD,Consumos Empresa Departamento y Municipio,610186.0,1131432.0,935998.0,6742.0,0.0,0.0,2684358.0,228301,1135388,399872,25186,1788747.0,2018,Urbano,Consumo
72,ANTIOQUIA,DONMATIAS,ENDC,Consumos Empresa Departamento y Municipio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,2018,Urbano,Consumo
73,ANTIOQUIA,DONMATIAS,EPMD,Consumos Empresa Departamento y Municipio,16231.0,2623072.0,1692638.0,121121.0,0.0,0.0,4453062.0,2184791,1849450,237288,760534,5032063.0,2018,Urbano,Consumo
74,ANTIOQUIA,DONMATIAS,PEEC,Consumos Empresa Departamento y Municipio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,23009,0,0,23009.0,2018,Urbano,Consumo
75,ANTIOQUIA,EBEJICO,EPMD,Consumos Empresa Departamento y Municipio,72161.0,653203.0,291827.0,5414.0,0.0,0.0,1022605.0,61285,409535,82239,12102,565161.0,2018,Urbano,Consumo
76,ANTIOQUIA,EL BAGRE,EPMD,Consumos Empresa Departamento y Municipio,9321194.0,5581153.0,869332.0,35891.0,0.0,0.0,15807570.0,236534,3736254,908995,122030,5003813.0,2018,Urbano,Consumo
77,ANTIOQUIA,EL BAGRE,GNCC,Consumos Empresa Departamento y Municipio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,891861,0,80536,972397.0,2018,Urbano,Consumo
78,ANTIOQUIA,EL CARMEN DE VIBORAL,EPMD,Consumos Empresa Departamento y Municipio,139039.0,3867011.0,6974465.0,64644.0,5363.0,0.0,11050522.0,1524266,3616942,432478,42141,5615827.0,2018,Urbano,Consumo
79,ANTIOQUIA,EL CARMEN DE VIBORAL,ETTC,Consumos Empresa Departamento y Municipio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,13190,0,0,13190.0,2018,Urbano,Consumo
80,ANTIOQUIA,EL SANTUARIO,EPMD,Consumos Empresa Departamento y Municipio,893623.0,4597003.0,1756781.0,26137.0,0.0,0.0,7273544.0,1313726,2820637,306220,84472,4525055.0,2018,Urbano,Consumo
81,ANTIOQUIA,EL SANTUARIO,GNCC,Consumos Empresa Departamento y Municipio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,210175,0,0,0,210175.0,2018,Urbano,Consumo
82,ANTIOQUIA,ENTRERRIOS,EPMD,Consumos Empresa Departamento y Municipio,16591.0,292192.0,1478387.0,374318.0,9785.0,0.0,2171273.0,512011,1178597,183639,270672,2144919.0,2018,Urbano,Consumo
83,ANTIOQUIA,ENVIGADO,DCLC,Consumos Empresa Departamento y Municipio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21667,492760,0,0,514427.0,2018,Urbano,Consumo
84,ANTIOQUIA,ENVIGADO,ENDC,Consumos Empresa Departamento y Municipio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5756698,0,0,5756698.0,2018,Urbano,Consumo
85,ANTIOQUIA,ENVIGADO,EPMD,Consumos Empresa Departamento y Municipio,196116.0,18904365.0,36496230.0,22761500.0,30921312.0,4369502.0,113649025.0,62571997,68494969,6241054,11106899,148414919.0,2018,Urbano,Consumo
86,ANTIOQUIA,ENVIGADO,NRCC,Consumos Empresa Departamento y Municipio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,345766,0,0,345766.0,2018,Urbano,Consumo
87,ANTIOQUIA,ENVIGADO,ETTC,Consumos Empresa Departamento y Municipio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136048,162024,0,217451,515523.0,2018,Urbano,Consumo
88,ANTIOQUIA,ENVIGADO,ISGC,Consumos Empresa Departamento y Municipio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35339176,0,0,0,35339176.0,2018,Urbano,Consumo
89,ANTIOQUIA,ENVIGADO,PEEC,Consumos Empresa Departamento y Municipio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,55952,0,47669,103621.0,2018,Urbano,Consumo
90,ANTIOQUIA,ENVIGADO,GNCC,Consumos Empresa Departamento y Municipio,0.0,0.0,0.0,237601.0,1666585.0,164652.0,2068838.0,1227077,709331,0,0,1936408.0,2018,Urbano,Consumo
91,ANTIOQUIA,FREDONIA,EPMD,Consumos Empresa Departamento y Municipio,391441.0,1145591.0,1054229.0,19741.0,8606.0,3496.0,2623104.0,511568,1238986,196658,21157,1968369.0,2018,Urbano,Consumo
92,ANTIOQUIA,FRONTINO,EPMD,Consumos Empresa Departamento y Municipio,361375.0,977457.0,828996.0,120343.0,0.0,0.0,2288171.0,188091,1047523,175446,30185,1441245.0,2018,Urbano,Consumo
93,ANTIOQUIA,GIRALDO,EPMD,Consumos Empresa Departamento y Municipio,258570.0,384717.0,39912.0,0.0,0.0,0.0,683199.0,144080,226480,39330,12056,421946.0,2018,Urbano,Consumo
94,ANTIOQUIA,GIRARDOTA,CHVC,Consumos Empresa Departamento y Municipio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26586234,0,0,0,26586234.0,2018,Urbano,Consumo
95,ANTIOQUIA,GIRARDOTA,ENDC,Consumos Empresa Departamento y Municipio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107978,0,0,0,107978.0,2018,Urbano,Consumo
96,ANTIOQUIA,GIRARDOTA,EPSD,Consumos Empresa Departamento y Municipio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2049957,0,0,0,2049957.0,2018,Urbano,Consumo
97,ANTIOQUIA,GIRARDOTA,EPMD,Consumos Empresa Departamento y Municipio,131131.0,8533632.0,1803063.0,38816.0,5113.0,0.0,10511755.0,59152991,4219545,469829,2215674,66058039.0,2018,Urbano,Consumo
98,ANTIOQUIA,GIRARDOTA,NRCC,Consumos Empresa Departamento y Municipio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,2018,Urbano,Consumo
99,ANTIOQUIA,GIRARDOTA,ETTC,Consumos Empresa Departamento y Municipio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,567329,0,0,0,567329.0,2018,Urbano,Consumo
100,ANTIOQUIA,GIRARDOTA,ISGC,Consumos Empresa Departamento y Municipio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2676311,0,0,0,2676311.0,2018,Urbano,Consumo
101,ANTIOQUIA,GIRARDOTA,ITLC,Consumos Empresa Departamento y Municipio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,2018,Urbano,Consumo
102,ANTIOQUIA,GIRARDOTA,GNCC,Consumos Empresa Departamento y Municipio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5619,0,0,5619.0,2018,Urbano,Consumo
103,ANTIOQUIA,GOMEZ PLATA,EPMD,Consumos Empresa Departamento y Municipio,374982.0,1285884.0,4746.0,0.0,0.0,0.0,1665612.0,1392,528853,67127,227906,825278.0,2018,Urbano,Consumo
104,ANTIOQUIA,GOMEZ PLATA,ISGC,Consumos Empresa Departamento y Municipio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3285051,0,0,0,3285051.0,2018,Urbano,Consumo
105,ANTIOQUIA,GRANADA,EPMD,Consumos Empresa Departamento y Municipio,170310.0,320818.0,913923.0,1330.0,1.0,84.0,1406466.0,54661,450384,106272,16514,627831.0,2018,Urbano,Consumo
106,ANTIOQUIA,GUADALUPE,EPMD,Consumos Empresa Departamento y Municipio,105721.0,387771.0,73771.0,129.0,0.0,0.0,567392.0,2331,159605,79610,0,241546.0,2018,Urbano,Consumo
107,ANTIOQUIA,GUARNE,EPSD,Consumos Empresa Departamento y Municipio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,2018,Urbano,Consumo
108,ANTIOQUIA,GUARNE,EPMD,Consumos Empresa Departamento y Municipio,93962.0,1923606.0,4181204.0,73621.0,6299.0,0.0,6278692.0,31923025,3051552,400017,2879246,38253840.0,2018,Urbano,Consumo
109,ANTIOQUIA,GUARNE,ETTC,Consumos Empresa Departamento y Municipio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,2018,Urbano,Consumo
110,ANTIOQUIA,GUARNE,ISGC,Consumos Empresa Departamento y Municipio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75868,0,0,0,75868.0,2018,Urbano,Consumo
111,ANTIOQUIA,GUARNE,GNCC,Consumos Empresa Departamento y Municipio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,2018,Urbano,Consumo
112,ANTIOQUIA,GUATAPE,EPMD,Consumos Empresa Departamento y Municipio,57206.0,1624537.0,377388.0,8581.0,0.0,0.0,2067712.0,19927,1085689,173609,591886,1871111.0,2018,Urbano,Consumo
113,ANTIOQUIA,HELICONIA,EPMD,Consumos Empresa Departamento y Municipio,235222.0,434920.0,79796.0,528.0,0.0,1030.0,751496.0,28905,192086,61211,3231,285433.0,2018,Urbano,Consumo
114,ANTIOQUIA,HISPANIA,EPMD,Consumos Empresa Departamento y Municipio,176756.0,657607.0,269536.0,641.0,0.0,0.0,1104540.0,284927,407372,112210,1830,806339.0,2018,Urbano,Consumo
