,Departamento,Municipio,Empresa,Variable Calculada,Estrato 1,Estrato 2,Estrato 3,Estrato 4,Estrato 5,Estrato 6,Total Residencial,Industrial,Comercial,Oficial,Otros,Total No Residencial,year,land_type,data_type
351,BOGOTA, D.C.,ETTC,consumo promedio Empresa Departamento y Municipio,0.0,0.0,2507.0,0.0,0.0,0.0,2507.0,255128.4,11282.33,0.0,43936.5,178200.27,2018,Rural,Consumo Promedio
352,BOGOTA, D.C.,ISGC,consumo promedio Empresa Departamento y Municipio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,Rural,Consumo Promedio
353,BOGOTA, D.C.,PEEC,consumo promedio Empresa Departamento y Municipio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,392114.0,0.0,23186.0,0.0,318328.4,2018,Rural,Consumo Promedio
354,BOGOTA, D.C.,RTQD,consumo promedio Empresa Departamento y Municipio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,Rural,Consumo Promedio
355,BOGOTA, D.C.,TPLC,consumo promedio Empresa Departamento y Municipio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,Rural,Consumo Promedio
356,BOGOTA, D.C.,GNCC,consumo promedio Empresa Departamento y Municipio,0.0,0.0,949.0,0.0,0.0,0.0,949.0,193587.85,40945.0,0.0,0.0,182684.79,2018,Rural,Consumo Promedio
0,ANTIOQUIA,ABEJORRAL,EPMD,consumo promedio Empresa Departamento y Municipio,546.14,682.4,1031.0,1346.26,2222.0,0.0,635.53,4741.58,1472.55,793.12,1960.5,1798.85,2018,Rural,Consumo Promedio
1,ANTIOQUIA,ABEJORRAL,ETTC,consumo promedio Empresa Departamento y Municipio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,Rural,Consumo Promedio
2,ANTIOQUIA,ABRIAQUI,EPMD,consumo promedio Empresa Departamento y Municipio,387.9,456.02,613.76,0.0,0.0,1360.0,446.32,12204.0,4094.5,629.9,65390.0,5782.71,2018,Rural,Consumo Promedio
3,ANTIOQUIA,ALEJANDRIA,EPMD,consumo promedio Empresa Departamento y Municipio,436.72,440.92,658.39,696.67,0.0,389.0,465.87,2912.5,163.9,998.7,40155.5,3154.83,2018,Rural,Consumo Promedio
4,ANTIOQUIA,AMAGA,HLAD,consumo promedio Empresa Departamento y Municipio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,732716.0,0.0,0.0,0.0,732716.0,2018,Rural,Consumo Promedio
5,ANTIOQUIA,AMAGA,EPMD,consumo promedio Empresa Departamento y Municipio,897.12,969.44,1708.06,2376.2,2714.85,3623.54,1058.48,172207.23,3514.05,2841.48,62677.5,67798.91,2018,Rural,Consumo Promedio
6,ANTIOQUIA,AMAGA,GNCC,consumo promedio Empresa Departamento y Municipio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,401468.0,0.0,0.0,0.0,401468.0,2018,Rural,Consumo Promedio
7,ANTIOQUIA,AMALFI,EPMD,consumo promedio Empresa Departamento y Municipio,529.54,616.17,758.5,518.39,1842.82,2145.5,591.9,36162.06,664.93,1355.32,33285.5,8251.49,2018,Rural,Consumo Promedio
8,ANTIOQUIA,ANDES,EPMD,consumo promedio Empresa Departamento y Municipio,666.16,765.37,971.92,1627.34,1882.75,0.0,780.15,5908.83,2611.11,3777.25,105482.0,5151.47,2018,Rural,Consumo Promedio
9,ANTIOQUIA,ANDES,ETTC,consumo promedio Empresa Departamento y Municipio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150441.0,150441.0,2018,Rural,Consumo Promedio
10,ANTIOQUIA,ANGELOPOLIS,EPMD,consumo promedio Empresa Departamento y Municipio,855.8,863.93,898.92,931.45,416.0,0.0,861.61,37278.52,3818.16,901.91,62634.5,21957.34,2018,Rural,Consumo Promedio
11,ANTIOQUIA,ANGOSTURA,EPMD,consumo promedio Empresa Departamento y Municipio,654.57,840.48,1763.42,3530.67,0.0,0.0,745.39,4003.31,1709.07,1297.67,3820.0,2313.41,2018,Rural,Consumo Promedio
12,ANTIOQUIA,ANORI,EPMD,consumo promedio Empresa Departamento y Municipio,440.0,541.87,576.88,424.31,0.0,0.0,475.59,16804.04,2188.39,1006.66,15701.43,4871.81,2018,Rural,Consumo Promedio
13,ANTIOQUIA,ANZA,EPMD,consumo promedio Empresa Departamento y Municipio,538.56,641.33,1298.53,1292.71,3541.0,120.0,609.38,5315.71,705.43,1088.67,25554.33,3258.02,2018,Rural,Consumo Promedio
14,ANTIOQUIA,APARTADO,DCLC,consumo promedio Empresa Departamento y Municipio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,Rural,Consumo Promedio
15,ANTIOQUIA,APARTADO,EDCD,consumo promedio Empresa Departamento y Municipio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,Rural,Consumo Promedio
16,ANTIOQUIA,APARTADO,EPMD,consumo promedio Empresa Departamento y Municipio,844.88,1519.72,2375.98,4580.42,9736.0,0.0,1000.09,55246.09,33491.77,13441.62,378581.14,47476.65,2018,Rural,Consumo Promedio
17,ANTIOQUIA,APARTADO,ETTC,consumo promedio Empresa Departamento y Municipio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,359270.5,0.0,0.0,0.0,359270.5,2018,Rural,Consumo Promedio
18,ANTIOQUIA,APARTADO,PEEC,consumo promedio Empresa Departamento y Municipio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,Rural,Consumo Promedio
19,ANTIOQUIA,APARTADO,GNCC,consumo promedio Empresa Departamento y Municipio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,Rural,Consumo Promedio
20,ANTIOQUIA,ARBOLETES,EPMD,consumo promedio Empresa Departamento y Municipio,656.4,1024.72,1746.53,2443.95,2624.8,4686.0,698.57,10171.0,2378.97,1816.07,28579.42,9549.41,2018,Rural,Consumo Promedio
21,ANTIOQUIA,ARBOLETES,ETTC,consumo promedio Empresa Departamento y Municipio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,Rural,Consumo Promedio
22,ANTIOQUIA,ARGELIA,EPMD,consumo promedio Empresa Departamento y Municipio,381.65,468.06,285.52,0.0,0.0,0.0,420.05,2040.0,374.33,893.08,28667.33,2322.62,2018,Rural,Consumo Promedio
23,ANTIOQUIA,ARMENIA,EPMD,consumo promedio Empresa Departamento y Municipio,628.45,686.11,1063.5,1812.26,2314.5,2220.0,738.41,6390.3,1432.06,563.62,39958.33,4650.49,2018,Rural,Consumo Promedio
24,ANTIOQUIA,BARBOSA,EPMD,consumo promedio Empresa Departamento y Municipio,802.04,1014.07,1649.05,2664.25,3284.11,4812.28,1142.11,287049.69,12001.61,20903.21,146716.0,62086.78,2018,Rural,Consumo Promedio
25,ANTIOQUIA,BARBOSA,ISGC,consumo promedio Empresa Departamento y Municipio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,Rural,Consumo Promedio
26,ANTIOQUIA,BELLO,DCLC,consumo promedio Empresa Departamento y Municipio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,Rural,Consumo Promedio
27,ANTIOQUIA,BELLO,ENDC,consumo promedio Empresa Departamento y Municipio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,Rural,Consumo Promedio
28,ANTIOQUIA,BELLO,EPMD,consumo promedio Empresa Departamento y Municipio,781.22,1341.11,1918.56,2671.1,2711.49,2294.61,1049.24,32972.97,9815.58,43430.74,11148.71,17294.97,2018,Rural,Consumo Promedio
29,ANTIOQUIA,BELLO,ETTC,consumo promedio Empresa Departamento y Municipio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,Rural,Consumo Promedio
30,ANTIOQUIA,BELLO,ISGC,consumo promedio Empresa Departamento y Municipio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,Rural,Consumo Promedio
31,ANTIOQUIA,BELLO,PEEC,consumo promedio Empresa Departamento y Municipio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,Rural,Consumo Promedio
32,ANTIOQUIA,BELLO,TPLC,consumo promedio Empresa Departamento y Municipio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,Rural,Consumo Promedio
33,ANTIOQUIA,BELLO,GNCC,consumo promedio Empresa Departamento y Municipio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,Rural,Consumo Promedio
34,ANTIOQUIA,BELMIRA,EPMD,consumo promedio Empresa Departamento y Municipio,1106.75,1374.48,2157.54,2543.1,1546.0,567.0,1553.26,7236.06,2951.35,1750.0,42141.5,4904.45,2018,Rural,Consumo Promedio
35,ANTIOQUIA,BETANIA,EPMD,consumo promedio Empresa Departamento y Municipio,688.2,899.12,1171.39,1384.86,0.0,2360.0,922.94,3761.26,1742.4,621.12,100865.0,3445.73,2018,Rural,Consumo Promedio
36,ANTIOQUIA,BETULIA,EPMD,consumo promedio Empresa Departamento y Municipio,639.4,728.51,893.57,883.35,921.0,5173.8,691.4,4138.13,1066.21,1402.56,16650.43,3100.62,2018,Rural,Consumo Promedio
37,ANTIOQUIA,BETULIA,ETTC,consumo promedio Empresa Departamento y Municipio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,Rural,Consumo Promedio
38,ANTIOQUIA,BRICENO,EPMD,consumo promedio Empresa Departamento y Municipio,476.33,490.55,573.24,664.27,1626.5,0.0,489.07,1986.55,3162.28,915.55,19180.0,2670.49,2018,Rural,Consumo Promedio
39,ANTIOQUIA,BURITICA,EPMD,consumo promedio Empresa Departamento y Municipio,427.21,656.25,1124.35,156.0,0.0,0.0,524.92,128658.65,1835.18,1624.14,75099.0,28661.32,2018,Rural,Consumo Promedio
40,ANTIOQUIA,CACERES,EPMD,consumo promedio Empresa Departamento y Municipio,688.89,1454.19,2728.53,2469.53,4813.25,1342.0,876.34,10481.5,2056.85,26901.67,215.6,16071.85,2018,Rural,Consumo Promedio
41,ANTIOQUIA,CAICEDO,EPMD,consumo promedio Empresa Departamento y Municipio,465.89,431.39,370.94,0.0,0.0,0.0,448.3,0.0,589.0,859.64,19915.5,1873.19,2018,Rural,Consumo Promedio
42,ANTIOQUIA,CALDAS,EPMD,consumo promedio Empresa Departamento y Municipio,973.01,1141.0,1861.13,2192.64,2222.84,3180.5,1161.6,57057.01,5829.46,17184.14,3963.25,20636.05,2018,Rural,Consumo Promedio
43,ANTIOQUIA,CALDAS,ETTC,consumo promedio Empresa Departamento y Municipio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23878.0,7234.75,111970.0,27464.5,2018,Rural,Consumo Promedio
44,ANTIOQUIA,CALDAS,ISGC,consumo promedio Empresa Departamento y Municipio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,Rural,Consumo Promedio
45,ANTIOQUIA,CALDAS,PEEC,consumo promedio Empresa Departamento y Municipio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,Rural,Consumo Promedio
46,ANTIOQUIA,CALDAS,GNCC,consumo promedio Empresa Departamento y Municipio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,Rural,Consumo Promedio
47,ANTIOQUIA,CAMPAMENTO,EPMD,consumo promedio Empresa Departamento y Municipio,621.44,772.92,500.0,1724.75,0.0,0.0,735.61,6062.22,2234.59,1329.8,524.0,3721.11,2018,Rural,Consumo Promedio
48,ANTIOQUIA,CANASGORDAS,EPMD,consumo promedio Empresa Departamento y Municipio,502.52,539.68,508.62,198.75,0.0,0.0,522.16,4544.86,3210.95,964.27,18219.88,2856.5,2018,Rural,Consumo Promedio
49,ANTIOQUIA,CARACOLI,EPMD,consumo promedio Empresa Departamento y Municipio,608.01,752.47,1091.7,860.0,2059.0,0.0,697.3,9562.0,586.38,1300.28,37581.5,4311.29,2018,Rural,Consumo Promedio
50,ANTIOQUIA,CARACOLI,ETTC,consumo promedio Empresa Departamento y Municipio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,Rural,Consumo Promedio
51,ANTIOQUIA,CARAMANTA,EPMD,consumo promedio Empresa Departamento y Municipio,569.92,553.95,574.4,689.6,1970.0,4157.5,567.45,1444.4,3013.1,453.58,53728.5,3513.83,2018,Rural,Consumo Promedio
52,ANTIOQUIA,CAREPA,EPMD,consumo promedio Empresa Departamento y Municipio,851.98,1260.39,1678.05,1782.17,0.0,0.0,978.29,65559.51,12363.98,71038.9,38911.27,44365.92,2018,Rural,Consumo Promedio
53,ANTIOQUIA,CAREPA,GNCC,consumo promedio Empresa Departamento y Municipio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,Rural,Consumo Promedio
54,ANTIOQUIA,CAROLINA,EPMD,consumo promedio Empresa Departamento y Municipio,725.23,963.01,1106.1,2442.17,1461.17,1259.27,1048.27,6494.4,3677.72,1711.25,0.0,3617.78,2018,Rural,Consumo Promedio
55,ANTIOQUIA,CAUCASIA,EDCD,consumo promedio Empresa Departamento y Municipio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,Rural,Consumo Promedio
56,ANTIOQUIA,CAUCASIA,ENDC,consumo promedio Empresa Departamento y Municipio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1386014.0,0.0,0.0,0.0,1386014.0,2018,Rural,Consumo Promedio
57,ANTIOQUIA,CAUCASIA,EPMD,consumo promedio Empresa Departamento y Municipio,1044.85,2003.9,3222.9,3379.84,6443.25,0.0,1257.27,34362.14,9753.56,4489.55,195677.67,19202.58,2018,Rural,Consumo Promedio
58,ANTIOQUIA,CAUCASIA,CCOC,consumo promedio Empresa Departamento y Municipio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,Rural,Consumo Promedio
59,ANTIOQUIA,CAUCASIA,ETTC,consumo promedio Empresa Departamento y Municipio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,Rural,Consumo Promedio
60,ANTIOQUIA,CAUCASIA,GNCC,consumo promedio Empresa Departamento y Municipio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,Rural,Consumo Promedio
61,ANTIOQUIA,CHIGORODO,EPMD,consumo promedio Empresa Departamento y Municipio,833.37,1221.56,1949.9,3114.12,1055.0,2500.47,987.9,31350.79,17033.09,8695.11,180545.33,26455.09,2018,Rural,Consumo Promedio
62,ANTIOQUIA,CHIGORODO,ETTC,consumo promedio Empresa Departamento y Municipio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,Rural,Consumo Promedio
63,ANTIOQUIA,CISNEROS,EPMD,consumo promedio Empresa Departamento y Municipio,703.89,755.03,982.96,1814.53,3962.5,0.0,822.21,4399.97,2377.0,1557.59,118584.5,6833.92,2018,Rural,Consumo Promedio
64,ANTIOQUIA,CIUDAD BOLIVAR,EPMD,consumo promedio Empresa Departamento y Municipio,831.52,900.52,1189.88,1836.52,3309.18,3573.5,977.36,8104.65,3075.26,2391.82,1374.75,5034.93,2018,Rural,Consumo Promedio
65,ANTIOQUIA,COCORNA,EPMD,consumo promedio Empresa Departamento y Municipio,518.55,597.02,872.94,588.08,0.0,0.0,592.79,8467.61,4973.63,810.59,17955.67,4415.22,2018,Rural,Consumo Promedio
66,ANTIOQUIA,COCORNA,GNCC,consumo promedio Empresa Departamento y Municipio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,Rural,Consumo Promedio
67,ANTIOQUIA,CONCEPCION,EPMD,consumo promedio Empresa Departamento y Municipio,481.55,534.76,619.34,567.5,957.0,0.0,534.46,9756.8,3965.47,819.86,51375.0,5151.83,2018,Rural,Consumo Promedio
68,ANTIOQUIA,CONCORDIA,EPMD,consumo promedio Empresa Departamento y Municipio,577.98,746.78,1143.75,1448.91,2638.31,2317.2,781.56,5381.26,1562.18,1468.94,69380.67,4314.86,2018,Rural,Consumo Promedio
69,ANTIOQUIA,COPACABANA,EPMD,consumo promedio Empresa Departamento y Municipio,1004.74,1199.48,1967.78,2850.99,3528.83,4037.13,1473.23,82406.31,10501.44,10728.67,424166.88,44754.63,2018,Rural,Consumo Promedio
70,ANTIOQUIA,COPACABANA,NRCC,consumo promedio Empresa Departamento y Municipio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,Rural,Consumo Promedio
71,ANTIOQUIA,DABEIBA,EPMD,consumo promedio Empresa Departamento y Municipio,421.79,512.29,502.05,281.0,0.0,0.0,444.9,40984.5,5679.39,756.63,32494.0,4054.7,2018,Rural,Consumo Promedio
72,ANTIOQUIA,DONMATIAS,ENDC,consumo promedio Empresa Departamento y Municipio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,Rural,Consumo Promedio
73,ANTIOQUIA,DONMATIAS,EPMD,consumo promedio Empresa Departamento y Municipio,855.08,1597.26,2530.1,2689.51,3521.64,5192.5,1727.04,13152.36,6152.24,14877.51,7680.0,9499.05,2018,Rural,Consumo Promedio
74,ANTIOQUIA,DONMATIAS,PEEC,consumo promedio Empresa Departamento y Municipio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,Rural,Consumo Promedio
75,ANTIOQUIA,EBEJICO,EPMD,consumo promedio Empresa Departamento y Municipio,525.0,635.82,1218.96,866.47,804.0,1281.35,569.23,39745.87,7481.41,776.95,34369.25,12645.47,2018,Rural,Consumo Promedio
76,ANTIOQUIA,EL BAGRE,EPMD,consumo promedio Empresa Departamento y Municipio,735.2,1587.08,0.0,186.0,0.0,0.0,738.71,0.0,1220.59,1165.11,52158.37,12849.63,2018,Rural,Consumo Promedio
77,ANTIOQUIA,EL BAGRE,GNCC,consumo promedio Empresa Departamento y Municipio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,Rural,Consumo Promedio
78,ANTIOQUIA,EL CARMEN DE VIBORAL,EPMD,consumo promedio Empresa Departamento y Municipio,747.05,1066.23,1374.13,1697.88,2274.75,2099.49,1139.89,53685.2,4739.42,2873.91,144781.75,26730.37,2018,Rural,Consumo Promedio
79,ANTIOQUIA,EL CARMEN DE VIBORAL,ETTC,consumo promedio Empresa Departamento y Municipio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,Rural,Consumo Promedio
80,ANTIOQUIA,EL SANTUARIO,EPMD,consumo promedio Empresa Departamento y Municipio,653.37,681.37,781.8,1317.83,918.22,1676.0,730.1,21654.0,10090.25,2491.58,157313.33,13793.22,2018,Rural,Consumo Promedio
81,ANTIOQUIA,EL SANTUARIO,GNCC,consumo promedio Empresa Departamento y Municipio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,Rural,Consumo Promedio
82,ANTIOQUIA,ENTRERRIOS,EPMD,consumo promedio Empresa Departamento y Municipio,1289.55,2376.75,2944.92,3496.9,3685.68,5026.17,2820.54,41272.74,5178.86,1585.68,0.0,19274.08,2018,Rural,Consumo Promedio
83,ANTIOQUIA,ENVIGADO,DCLC,consumo promedio Empresa Departamento y Municipio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,Rural,Consumo Promedio
84,ANTIOQUIA,ENVIGADO,ENDC,consumo promedio Empresa Departamento y Municipio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,Rural,Consumo Promedio
85,ANTIOQUIA,ENVIGADO,EPMD,consumo promedio Empresa Departamento y Municipio,1567.14,1718.85,2610.65,4023.15,4707.72,3961.41,2950.16,8057.63,11340.49,14450.35,47203.81,10991.89,2018,Rural,Consumo Promedio
86,ANTIOQUIA,ENVIGADO,NRCC,consumo promedio Empresa Departamento y Municipio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,Rural,Consumo Promedio
87,ANTIOQUIA,ENVIGADO,ETTC,consumo promedio Empresa Departamento y Municipio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,Rural,Consumo Promedio
88,ANTIOQUIA,ENVIGADO,ISGC,consumo promedio Empresa Departamento y Municipio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,Rural,Consumo Promedio
89,ANTIOQUIA,ENVIGADO,PEEC,consumo promedio Empresa Departamento y Municipio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,Rural,Consumo Promedio
90,ANTIOQUIA,ENVIGADO,GNCC,consumo promedio Empresa Departamento y Municipio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,Rural,Consumo Promedio
91,ANTIOQUIA,FREDONIA,EPMD,consumo promedio Empresa Departamento y Municipio,889.08,982.35,1597.18,2254.96,2730.77,4022.38,1196.28,12676.38,2669.38,1325.89,60406.0,8114.63,2018,Rural,Consumo Promedio
92,ANTIOQUIA,FRONTINO,EPMD,consumo promedio Empresa Departamento y Municipio,458.19,627.17,736.87,315.71,0.0,326.4,548.89,5175.74,5494.88,948.63,53304.0,5703.72,2018,Rural,Consumo Promedio
93,ANTIOQUIA,GIRALDO,EPMD,consumo promedio Empresa Departamento y Municipio,450.34,489.54,468.07,0.0,0.0,0.0,464.4,44396.0,1145.75,540.12,93792.0,7176.14,2018,Rural,Consumo Promedio
94,ANTIOQUIA,GIRARDOTA,CHVC,consumo promedio Empresa Departamento y Municipio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,Rural,Consumo Promedio
95,ANTIOQUIA,GIRARDOTA,ENDC,consumo promedio Empresa Departamento y Municipio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1178466.0,0.0,0.0,0.0,1178466.0,2018,Rural,Consumo Promedio
96,ANTIOQUIA,GIRARDOTA,EPSD,consumo promedio Empresa Departamento y Municipio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83559.0,0.0,0.0,0.0,83559.0,2018,Rural,Consumo Promedio
97,ANTIOQUIA,GIRARDOTA,EPMD,consumo promedio Empresa Departamento y Municipio,905.74,1123.42,1819.09,2778.14,3478.08,4446.52,1283.77,172275.23,7997.48,3229.65,9749.14,62996.89,2018,Rural,Consumo Promedio
98,ANTIOQUIA,GIRARDOTA,NRCC,consumo promedio Empresa Departamento y Municipio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75541.0,0.0,0.0,0.0,75541.0,2018,Rural,Consumo Promedio
99,ANTIOQUIA,GIRARDOTA,ETTC,consumo promedio Empresa Departamento y Municipio,0.0,186.0,0.0,0.0,0.0,0.0,186.0,105632.5,0.0,0.0,0.0,105632.5,2018,Rural,Consumo Promedio
100,ANTIOQUIA,GIRARDOTA,ISGC,consumo promedio Empresa Departamento y Municipio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,Rural,Consumo Promedio
101,ANTIOQUIA,GIRARDOTA,ITLC,consumo promedio Empresa Departamento y Municipio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4582493.0,0.0,0.0,0.0,4582493.0,2018,Rural,Consumo Promedio
102,ANTIOQUIA,GIRARDOTA,GNCC,consumo promedio Empresa Departamento y Municipio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,Rural,Consumo Promedio
103,ANTIOQUIA,GOMEZ PLATA,EPMD,consumo promedio Empresa Departamento y Municipio,552.58,667.27,1098.98,2155.76,1758.55,2579.33,678.39,8295.48,1986.62,14562.55,0.0,7387.49,2018,Rural,Consumo Promedio
