Departamento,Municipio,Empresa,Variable Calculada,Estrato 1,Estrato 2,Estrato 3,Estrato 4,Estrato 5,Estrato 6,Total Residencial,Industrial,Comercial,Oficial,Otros,Total No Residencial
ANTIOQUIA,ANGOSTURA,EMPRESAS PÚBLICAS DE MEDELLIN E.S.P.,consumo promedio Empresa Departamento y Municipio,667.94,829.43,1230.38,2680,ND,ND,775.16,3935.95,1669.21,2192.11,40788.67,2444.73
ANTIOQUIA,ANORI,EMPRESAS PÚBLICAS DE MEDELLIN E.S.P.,consumo promedio Empresa Departamento y Municipio,499.19,654.27,730.18,411.73,0,ND,600.28,13509.64,2421.67,2693.24,15739.44,3486.84
ANTIOQUIA,ANZA,EMPRESAS PÚBLICAS DE MEDELLIN E.S.P.,consumo promedio Empresa Departamento y Municipio,558.4,689.42,843.98,1231,3541,120,655.51,5892.38,2223.42,2433.87,15763,3028.61
ANTIOQUIA,APARTADO,DISTRIBUIDORA Y COMERCIALIZADORA DE ENERGIA ELECTRICA S.A. E.S.P.,consumo promedio Empresa Departamento y Municipio,ND,ND,ND,ND,ND,ND,ND,ND,32585,ND,ND,32585
ANTIOQUIA,APARTADO,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,consumo promedio Empresa Departamento y Municipio,ND,ND,ND,ND,ND,ND,ND,ND,665935,ND,ND,665935
ANTIOQUIA,APARTADO,EMPRESAS PÚBLICAS DE MEDELLIN E.S.P.,consumo promedio Empresa Departamento y Municipio,1233.63,1493.35,1694.18,2306.68,9736,ND,1439.1,69086.95,8198.87,20653.4,62422.68,12559.62
ANTIOQUIA,APARTADO,ENERTOTAL S.A. E.S.P.,consumo promedio Empresa Departamento y Municipio,ND,ND,ND,ND,ND,ND,ND,244337.33,74686.82,2069.61,214192,8069.11
ANTIOQUIA,APARTADO,PROFESIONALES EN ENERGÍA S.A E.S.P,consumo promedio Empresa Departamento y Municipio,ND,ND,ND,ND,ND,ND,ND,ND,130108,ND,ND,130108
ANTIOQUIA,APARTADO,VATIA S.A. E.S.P.,consumo promedio Empresa Departamento y Municipio,ND,ND,ND,ND,ND,ND,ND,ND,86238,ND,301805,194021.5
ANTIOQUIA,ARBOLETES,EMPRESAS PÚBLICAS DE MEDELLIN E.S.P.,consumo promedio Empresa Departamento y Municipio,754.16,1346.22,1628.99,2264.39,2624.8,4686,929.6,16214.2,4757.02,6878.59,28096.55,7061.83
ANTIOQUIA,ARBOLETES,ENERTOTAL S.A. E.S.P.,consumo promedio Empresa Departamento y Municipio,ND,ND,ND,ND,ND,ND,ND,ND,66457,ND,ND,66457
ANTIOQUIA,ARGELIA,EMPRESAS PÚBLICAS DE MEDELLIN E.S.P.,consumo promedio Empresa Departamento y Municipio,454.49,551.34,405.47,0,ND,ND,498.99,8973.8,1230.87,1250.57,16343.5,1753.95
ANTIOQUIA,ARMENIA,EMPRESAS PÚBLICAS DE MEDELLIN E.S.P.,consumo promedio Empresa Departamento y Municipio,632.47,686.12,835.12,1817.61,2314.5,2220,725.01,6649.57,1296.98,1686,39958.33,2555.88
ANTIOQUIA,BARBOSA,EMPRESAS PÚBLICAS DE MEDELLIN E.S.P.,consumo promedio Empresa Departamento y Municipio,871.45,1027.16,1416.1,2660.03,3284.11,4884.47,1116.67,208188.89,5916.92,25469.29,139543.08,24737.66
ANTIOQUIA,BARBOSA,ISAGEN S.A. E.S.P.,consumo promedio Empresa Departamento y Municipio,ND,ND,ND,ND,ND,ND,ND,28996160.67,ND,ND,ND,28996160.67
ANTIOQUIA,BELLO,DISTRIBUIDORA Y COMERCIALIZADORA DE ENERGIA ELECTRICA S.A. E.S.P.,consumo promedio Empresa Departamento y Municipio,ND,ND,ND,ND,ND,ND,ND,28503,94584.75,ND,ND,81368.4
ANTIOQUIA,BELLO,EMGESA S.A. E.S.P.,consumo promedio Empresa Departamento y Municipio,ND,ND,ND,ND,ND,ND,ND,ND,733926,ND,ND,733926
ANTIOQUIA,BELLO,EMPRESAS PÚBLICAS DE MEDELLIN E.S.P.,consumo promedio Empresa Departamento y Municipio,994.91,1177.78,1246.67,1258.79,2919.12,2367.9,1163.68,80379.07,11955.44,35341.95,140688.77,20092
ANTIOQUIA,BELLO,ENERTOTAL S.A. E.S.P.,consumo promedio Empresa Departamento y Municipio,ND,ND,58382,ND,ND,ND,58382,215660,939000.5,ND,154789,562112.5
ANTIOQUIA,BELLO,ISAGEN S.A. E.S.P.,consumo promedio Empresa Departamento y Municipio,ND,ND,ND,ND,ND,ND,ND,1516589,ND,ND,ND,1516589
ANTIOQUIA,BELLO,PROFESIONALES EN ENERGÍA S.A E.S.P,consumo promedio Empresa Departamento y Municipio,ND,ND,ND,ND,ND,ND,ND,ND,160761,ND,ND,160761
ANTIOQUIA,BELLO,TERPEL ENERGIA S.A.S E.S.P,consumo promedio Empresa Departamento y Municipio,ND,ND,ND,ND,ND,ND,ND,ND,189462,ND,ND,189462
ANTIOQUIA,BELLO,VATIA S.A. E.S.P.,consumo promedio Empresa Departamento y Municipio,ND,ND,ND,ND,ND,ND,ND,201316.17,25552.33,ND,ND,30412.16
ANTIOQUIA,BELMIRA,EMPRESAS PÚBLICAS DE MEDELLIN E.S.P.,consumo promedio Empresa Departamento y Municipio,1073.37,1220.04,1896.08,2407.53,1546,567,1344.96,6974.49,2854.43,2740.61,18395.8,4335.15
ANTIOQUIA,BETANIA,EMPRESAS PÚBLICAS DE MEDELLIN E.S.P.,consumo promedio Empresa Departamento y Municipio,714.45,838.71,1043.94,1384.86,ND,2360,856.36,3725.45,2511.58,1985,26525,3025.01
ANTIOQUIA,BETULIA,EMPRESAS PÚBLICAS DE MEDELLIN E.S.P.,consumo promedio Empresa Departamento y Municipio,636.89,729.38,868.83,882.06,921,5173.8,702.71,4397.95,2105.91,2583.39,14359.11,2748.24
ANTIOQUIA,BETULIA,ENERTOTAL S.A. E.S.P.,consumo promedio Empresa Departamento y Municipio,ND,ND,ND,ND,ND,ND,ND,ND,16275.67,ND,ND,16275.67
ANTIOQUIA,BRICENO,EMPRESAS PÚBLICAS DE MEDELLIN E.S.P.,consumo promedio Empresa Departamento y Municipio,484.18,556.34,690.44,653.5,1626.5,ND,549.29,2465.92,2625.3,1655.19,17143.14,2794.59
ANTIOQUIA,BURITICA,EMPRESAS PÚBLICAS DE MEDELLIN E.S.P.,consumo promedio Empresa Departamento y Municipio,484.05,868.5,901.73,1341.4,68.5,ND,691.1,273986.5,2992.22,2275.31,75099,48541.39
ANTIOQUIA,CACERES,EMPRESAS PÚBLICAS DE MEDELLIN E.S.P.,consumo promedio Empresa Departamento y Municipio,867.63,1222.58,2580.54,1882.34,3874.8,1342,940.29,23810.35,3088.13,17856.4,58875.2,7498.42
ANTIOQUIA,CAICEDO,EMPRESAS PÚBLICAS DE MEDELLIN E.S.P.,consumo promedio Empresa Departamento y Municipio,468.86,523.74,700.55,ND,ND,ND,510.23,4233.11,1505.32,1733.56,19915.5,1882.48
ANTIOQUIA,CALDAS,EMPRESAS PÚBLICAS DE MEDELLIN E.S.P.,consumo promedio Empresa Departamento y Municipio,1018.93,1200.67,1298.08,2051.2,2290.69,2855.43,1213.85,121902.12,4372.74,18171.78,129607.5,15548.27
ANTIOQUIA,CALDAS,ENERTOTAL S.A. E.S.P.,consumo promedio Empresa Departamento y Municipio,ND,ND,ND,ND,ND,ND,ND,ND,23878,12130.4,364605,101717.5
ANTIOQUIA,CALDAS,ISAGEN S.A. E.S.P.,consumo promedio Empresa Departamento y Municipio,ND,ND,ND,ND,ND,ND,ND,11274556,ND,ND,ND,11274556
ANTIOQUIA,CALDAS,PROFESIONALES EN ENERGÍA S.A E.S.P,consumo promedio Empresa Departamento y Municipio,ND,ND,ND,ND,ND,ND,ND,19139,ND,ND,ND,19139
ANTIOQUIA,CALDAS,VATIA S.A. E.S.P.,consumo promedio Empresa Departamento y Municipio,ND,ND,ND,ND,ND,ND,ND,3027,0,ND,ND,1009
ANTIOQUIA,CAMPAMENTO,EMPRESAS PÚBLICAS DE MEDELLIN E.S.P.,consumo promedio Empresa Departamento y Municipio,629.12,792.26,1055.12,997,ND,ND,771.21,5994.42,1700.49,2215.26,15003,3024.97
ANTIOQUIA,CANASGORDAS,EMPRESAS PÚBLICAS DE MEDELLIN E.S.P.,consumo promedio Empresa Departamento y Municipio,516.13,612.02,666.61,198.75,ND,ND,581.13,5481,2493.36,1850.07,17090.89,2775.63
ANTIOQUIA,CARACOLI,EMPRESAS PÚBLICAS DE MEDELLIN E.S.P.,consumo promedio Empresa Departamento y Municipio,662.37,788.28,965.41,467.75,2059,ND,743.15,6209.18,1769.32,3327.68,25255.33,2815.9
ANTIOQUIA,CARACOLI,ENERTOTAL S.A. E.S.P.,consumo promedio Empresa Departamento y Municipio,ND,ND,ND,ND,ND,ND,ND,26838,ND,ND,ND,26838
ANTIOQUIA,CARAMANTA,EMPRESAS PÚBLICAS DE MEDELLIN E.S.P.,consumo promedio Empresa Departamento y Municipio,580.62,581.61,658.91,511.43,1970,4157.5,607.46,3883.14,1810.36,1308,18081,2358.77
ANTIOQUIA,CAREPA,EMPRESAS PÚBLICAS DE MEDELLIN E.S.P.,consumo promedio Empresa Departamento y Municipio,1045.55,1295.62,1663.4,1717.95,ND,0,1213.5,63197.15,6165.14,42584.62,35766.41,17022.14
ANTIOQUIA,CAREPA,VATIA S.A. E.S.P.,consumo promedio Empresa Departamento y Municipio,ND,ND,ND,ND,ND,ND,ND,ND,342937,ND,ND,342937
ANTIOQUIA,CAROLINA,EMPRESAS PÚBLICAS DE MEDELLIN E.S.P.,consumo promedio Empresa Departamento y Municipio,730.71,862.34,1099.52,2264.27,1461.17,1259.27,883.07,5206.31,2245.82,2822.56,48833.5,3062.97
ANTIOQUIA,CAUCASIA,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,consumo promedio Empresa Departamento y Municipio,ND,ND,ND,ND,ND,ND,ND,ND,575484,ND,ND,575484
ANTIOQUIA,CAUCASIA,EMGESA S.A. E.S.P.,consumo promedio Empresa Departamento y Municipio,ND,ND,ND,ND,ND,ND,ND,1386014,ND,ND,ND,1386014
ANTIOQUIA,CAUCASIA,EMPRESAS PÚBLICAS DE MEDELLIN E.S.P.,consumo promedio Empresa Departamento y Municipio,1145.31,1654.26,1978.61,2440.35,4297.6,ND,1504.54,75922.93,6245.08,18780.46,105218.54,9840.98
ANTIOQUIA,CAUCASIA,ENERGIA EMPRESARIAL DE LA COSTA S.A. E.S.P.,consumo promedio Empresa Departamento y Municipio,ND,ND,ND,ND,ND,ND,ND,1510939,ND,ND,ND,1510939
ANTIOQUIA,CAUCASIA,ENERTOTAL S.A. E.S.P.,consumo promedio Empresa Departamento y Municipio,1135,ND,4654.8,ND,ND,ND,3334.88,49830.2,51097.2,ND,1081,49531.89
ANTIOQUIA,CAUCASIA,VATIA S.A. E.S.P.,consumo promedio Empresa Departamento y Municipio,ND,ND,ND,ND,ND,ND,ND,ND,118582,ND,31913,75247.5
ANTIOQUIA,CHIGORODO,EMPRESAS PÚBLICAS DE MEDELLIN E.S.P.,consumo promedio Empresa Departamento y Municipio,1038.73,1253.53,1508.3,2007.3,1195.6,2435.19,1155.03,36952.68,4702.81,12180.15,39690.88,8142.51
ANTIOQUIA,CHIGORODO,ENERTOTAL S.A. E.S.P.,consumo promedio Empresa Departamento y Municipio,ND,ND,ND,ND,ND,ND,ND,171083,ND,ND,ND,171083
ANTIOQUIA,CISNEROS,EMPRESAS PÚBLICAS DE MEDELLIN E.S.P.,consumo promedio Empresa Departamento y Municipio,729.75,779.41,866.78,1695.53,3962.5,ND,793.21,146340.83,2547.03,4559.27,65740,21770.72
ANTIOQUIA,CIUDAD BOLIVAR,EMPRESAS PÚBLICAS DE MEDELLIN E.S.P.,consumo promedio Empresa Departamento y Municipio,861.7,904.29,996.12,1559.32,3109,3573.5,939.25,8198.63,3684.46,5902.99,31967.92,4794.54
ANTIOQUIA,COCORNA,EMPRESAS PÚBLICAS DE MEDELLIN E.S.P.,consumo promedio Empresa Departamento y Municipio,532.18,595.61,745.57,587.76,ND,ND,609.51,7024.89,3695.31,1434.48,10965.06,3697.37
ANTIOQUIA,COCORNA,VATIA S.A. E.S.P.,consumo promedio Empresa Departamento y Municipio,465,ND,ND,ND,ND,ND,465,ND,ND,ND,ND,ND
ANTIOQUIA,CONCEPCION,EMPRESAS PÚBLICAS DE MEDELLIN E.S.P.,consumo promedio Empresa Departamento y Municipio,514.43,609.79,710.03,567.5,957,0,613.06,6200,1720.6,1501.5,21341.4,2404.95
ANTIOQUIA,CONCORDIA,EMPRESAS PÚBLICAS DE MEDELLIN E.S.P.,consumo promedio Empresa Departamento y Municipio,647.62,761.57,1023.15,1361,2638.31,2317.2,806.59,5490.58,2593.27,2623.94,31254.75,3677.95
ANTIOQUIA,COPACABANA,EMPRESAS PÚBLICAS DE MEDELLIN E.S.P.,consumo promedio Empresa Departamento y Municipio,1037.85,1196.49,1298.63,2707.94,3510.88,4037.13,1273.32,130822.3,6224.68,16221.48,259488.07,28309.69
ANTIOQUIA,COPACABANA,ENERCO S.A. E.S.P.,consumo promedio Empresa Departamento y Municipio,ND,ND,ND,ND,ND,ND,ND,76099.33,ND,ND,ND,76099.33
ANTIOQUIA,DABEIBA,EMPRESAS PÚBLICAS DE MEDELLIN E.S.P.,consumo promedio Empresa Departamento y Municipio,500.87,696.47,921.08,561.85,ND,ND,635.99,14774.76,3515.96,3559.02,24461.11,4356.85
ANTIOQUIA,DONMATIAS,EMGESA S.A. E.S.P.,consumo promedio Empresa Departamento y Municipio,ND,ND,ND,ND,ND,ND,ND,0,ND,ND,ND,0
ANTIOQUIA,DONMATIAS,EMPRESAS PÚBLICAS DE MEDELLIN E.S.P.,consumo promedio Empresa Departamento y Municipio,858.79,1256.16,1387.04,1754.78,3521.64,5192.5,1298.02,13116.94,4055.51,12703.58,128035.67,7507.9
ANTIOQUIA,DONMATIAS,PROFESIONALES EN ENERGÍA S.A E.S.P,consumo promedio Empresa Departamento y Municipio,ND,ND,ND,ND,ND,ND,ND,ND,23009,ND,ND,23009
ANTIOQUIA,EBEJICO,EMPRESAS PÚBLICAS DE MEDELLIN E.S.P.,consumo promedio Empresa Departamento y Municipio,531.32,747.49,1000.82,875.08,804,1281.35,636.1,29558.79,2842.35,1714.49,14957.9,5403.77
ANTIOQUIA,EL BAGRE,EMPRESAS PÚBLICAS DE MEDELLIN E.S.P.,consumo promedio Empresa Departamento y Municipio,1007.55,1550.87,2200.84,636.19,ND,ND,1166.19,10284.09,4193.08,9834.23,44521.56,5825.65
ANTIOQUIA,EL BAGRE,VATIA S.A. E.S.P.,consumo promedio Empresa Departamento y Municipio,ND,ND,ND,ND,ND,ND,ND,ND,891861,ND,80536,486198.5
ANTIOQUIA,EL CARMEN DE VIBORAL,EMPRESAS PÚBLICAS DE MEDELLIN E.S.P.,consumo promedio Empresa Departamento y Municipio,795.62,1082.67,1078.38,1548.47,2260.42,2099.49,1083.24,43420.55,3188.78,6457.9,60019.75,8575.72
ANTIOQUIA,EL CARMEN DE VIBORAL,ENERTOTAL S.A. E.S.P.,consumo promedio Empresa Departamento y Municipio,ND,ND,ND,ND,ND,ND,ND,ND,13190,ND,ND,13190
ANTIOQUIA,EL SANTUARIO,EMPRESAS PÚBLICAS DE MEDELLIN E.S.P.,consumo promedio Empresa Departamento y Municipio,857.31,838.74,890.43,1337.16,918.22,1676,859.93,16404.96,3216.95,5137.76,29284.84,4963.67
ANTIOQUIA,EL SANTUARIO,VATIA S.A. E.S.P.,consumo promedio Empresa Departamento y Municipio,ND,ND,ND,ND,ND,ND,ND,210175,ND,ND,ND,210175
ANTIOQUIA,ENTRERRIOS,EMPRESAS PÚBLICAS DE MEDELLIN E.S.P.,consumo promedio Empresa Departamento y Municipio,1274.63,1910.17,1569.79,2126.34,3538.66,5026.17,1882.82,37301.49,4397.54,5089.69,67668,13701.97
ANTIOQUIA,ENVIGADO,DISTRIBUIDORA Y COMERCIALIZADORA DE ENERGIA ELECTRICA S.A. E.S.P.,consumo promedio Empresa Departamento y Municipio,ND,ND,ND,ND,ND,ND,ND,21667,164253.33,ND,ND,128606.75
ANTIOQUIA,ENVIGADO,EMGESA S.A. E.S.P.,consumo promedio Empresa Departamento y Municipio,ND,ND,ND,ND,ND,ND,ND,ND,2878349,ND,ND,2878349
ANTIOQUIA,ENVIGADO,EMPRESAS PÚBLICAS DE MEDELLIN E.S.P.,consumo promedio Empresa Departamento y Municipio,1521.21,1372.81,1344.95,1500.56,1850.47,3089.72,1537.52,64074.58,11858.67,36556.7,101385.98,21018.65
ANTIOQUIA,ENVIGADO,ENERCO S.A. E.S.P.,consumo promedio Empresa Departamento y Municipio,ND,ND,ND,ND,ND,ND,ND,ND,69153.2,ND,ND,69153.2
ANTIOQUIA,ENVIGADO,ENERTOTAL S.A. E.S.P.,consumo promedio Empresa Departamento y Municipio,ND,ND,ND,ND,ND,ND,ND,68024,54008,ND,217451,85920.5
ANTIOQUIA,ENVIGADO,ISAGEN S.A. E.S.P.,consumo promedio Empresa Departamento y Municipio,ND,ND,ND,ND,ND,ND,ND,8834794,ND,ND,ND,8834794
ANTIOQUIA,ENVIGADO,PROFESIONALES EN ENERGÍA S.A E.S.P,consumo promedio Empresa Departamento y Municipio,ND,ND,ND,ND,ND,ND,ND,ND,55952,ND,23834.5,34540.33
ANTIOQUIA,ENVIGADO,VATIA S.A. E.S.P.,consumo promedio Empresa Departamento y Municipio,ND,ND,ND,1916.14,2210.32,3579.39,2239,175296.71,236443.67,ND,ND,193640.8
ANTIOQUIA,FREDONIA,EMPRESAS PÚBLICAS DE MEDELLIN E.S.P.,consumo promedio Empresa Departamento y Municipio,880.52,931.38,1193.97,2261.5,2732.78,3850.96,1086.2,14077.29,2805.74,3125.89,34153.77,5453.06
ANTIOQUIA,FRONTINO,EMPRESAS PÚBLICAS DE MEDELLIN E.S.P.,consumo promedio Empresa Departamento y Municipio,504.09,660.86,745.79,869.17,ND,326.4,629.37,5845.51,3389.15,2361.17,29167.42,3930.02
ANTIOQUIA,GIRALDO,EMPRESAS PÚBLICAS DE MEDELLIN E.S.P.,consumo promedio Empresa Departamento y Municipio,539.29,680.52,700.49,0,ND,ND,604.93,23287.2,2506.87,1564.9,17641.33,4417.57
ANTIOQUIA,GIRARDOTA,AES CHIVOR & CIA SCA ESP,consumo promedio Empresa Departamento y Municipio,ND,ND,ND,ND,ND,ND,ND,26586234,ND,ND,ND,26586234
ANTIOQUIA,GIRARDOTA,EMGESA S.A. E.S.P.,consumo promedio Empresa Departamento y Municipio,ND,ND,ND,ND,ND,ND,ND,643222,ND,ND,ND,643222
ANTIOQUIA,GIRARDOTA,EMPRESA DE ENERGÍA DEL PACÍFICO S.A. E.S.P.,consumo promedio Empresa Departamento y Municipio,ND,ND,ND,ND,ND,ND,ND,1066758,ND,ND,ND,1066758
ANTIOQUIA,GIRARDOTA,EMPRESAS PÚBLICAS DE MEDELLIN E.S.P.,consumo promedio Empresa Departamento y Municipio,924.44,1154.91,1478.25,2671.76,3462.32,4446.52,1241.01,478127.16,5685.47,8436.83,134348.12,69730.33
ANTIOQUIA,GIRARDOTA,ENERCO S.A. E.S.P.,consumo promedio Empresa Departamento y Municipio,ND,ND,ND,ND,ND,ND,ND,75541,ND,ND,ND,75541
ANTIOQUIA,GIRARDOTA,ENERTOTAL S.A. E.S.P.,consumo promedio Empresa Departamento y Municipio,ND,186,ND,ND,ND,ND,186,259531.33,ND,ND,ND,259531.33
ANTIOQUIA,GIRARDOTA,ISAGEN S.A. E.S.P.,consumo promedio Empresa Departamento y Municipio,ND,ND,ND,ND,ND,ND,ND,892103.67,ND,ND,ND,892103.67
ANTIOQUIA,GIRARDOTA,ITALCOL ENERGIA S.A. ESP.,consumo promedio Empresa Departamento y Municipio,ND,ND,ND,ND,ND,ND,ND,4582493,ND,ND,ND,4582493
ANTIOQUIA,GIRARDOTA,VATIA S.A. E.S.P.,consumo promedio Empresa Departamento y Municipio,ND,ND,ND,ND,ND,ND,ND,ND,5619,ND,ND,5619
ANTIOQUIA,GOMEZ PLATA,EMPRESAS PÚBLICAS DE MEDELLIN E.S.P.,consumo promedio Empresa Departamento y Municipio,624.1,779.98,1085.4,2155.76,1758.55,2579.33,753.86,7456.39,2436.28,10284.15,227906,4885.01
ANTIOQUIA,GOMEZ PLATA,ISAGEN S.A. E.S.P.,consumo promedio Empresa Departamento y Municipio,ND,ND,ND,ND,ND,ND,ND,3285051,ND,ND,ND,3285051
ANTIOQUIA,GRANADA,EMPRESAS PÚBLICAS DE MEDELLIN E.S.P.,consumo promedio Empresa Departamento y Municipio,407.12,421.68,515.9,631.43,1,84,452.08,4214.31,1979.02,1947.16,32641,2504.15
ANTIOQUIA,GUADALUPE,EMPRESAS PÚBLICAS DE MEDELLIN E.S.P.,consumo promedio Empresa Departamento y Municipio,495.61,719.31,1013.53,575,ND,ND,670.18,416.84,1692.95,17215.12,47650,6192.93
ANTIOQUIA,GUARNE,EMPRESA DE ENERGÍA DEL PACÍFICO S.A. E.S.P.,consumo promedio Empresa Departamento y Municipio,ND,ND,ND,ND,ND,ND,ND,216519,ND,ND,ND,216519
ANTIOQUIA,GUARNE,EMPRESAS PÚBLICAS DE MEDELLIN E.S.P.,consumo promedio Empresa Departamento y Municipio,948.38,1113.82,1195.57,1605.51,1862.31,6293.11,1160.65,244432.4,4777.08,5053.29,167556.44,34268.41
ANTIOQUIA,GUARNE,ENERTOTAL S.A. E.S.P.,consumo promedio Empresa Departamento y Municipio,ND,ND,ND,ND,ND,ND,ND,577372,ND,ND,ND,577372
ANTIOQUIA,GUARNE,ISAGEN S.A. E.S.P.,consumo promedio Empresa Departamento y Municipio,ND,ND,ND,ND,ND,ND,ND,75868,ND,ND,ND,75868
ANTIOQUIA,GUARNE,VATIA S.A. E.S.P.,consumo promedio Empresa Departamento y Municipio,ND,ND,ND,ND,ND,ND,ND,34497,ND,ND,ND,34497
ANTIOQUIA,GUATAPE,EMPRESAS PÚBLICAS DE MEDELLIN E.S.P.,consumo promedio Empresa Departamento y Municipio,743.24,892.84,976.34,1166.35,2233.71,772.71,919.9,2229.85,4948.57,5409.9,66330.6,6267.75
ANTIOQUIA,HELICONIA,EMPRESAS PÚBLICAS DE MEDELLIN E.S.P.,consumo promedio Empresa Departamento y Municipio,663.68,685.81,1003.02,1302.9,1307.33,584.5,709.62,13241.35,2322.6,1962.36,31244.2,4577.49
ANTIOQUIA,HISPANIA,EMPRESAS PÚBLICAS DE MEDELLIN E.S.P.,consumo promedio Empresa Departamento y Municipio,797.18,825.41,994.75,1736.26,1626,ND,864.9,16935.43,2838.93,3135.84,13557.75,5515.13
ANTIOQUIA,ITAGUI,DISTRIBUIDORA Y COMERCIALIZADORA DE ENERGIA ELECTRICA S.A. E.S.P.,consumo promedio Empresa Departamento y Municipio,ND,ND,ND,ND,ND,ND,ND,ND,19868.6,ND,ND,19868.6
ANTIOQUIA,ITAGUI,EMGESA S.A. E.S.P.,consumo promedio Empresa Departamento y Municipio,ND,ND,ND,ND,ND,ND,ND,855776.67,1377076,ND,ND,986101.5
ANTIOQUIA,ITAGUI,EMPRESA DE ENERGÍA DEL PACÍFICO S.A. E.S.P.,consumo promedio Empresa Departamento y Municipio,ND,ND,ND,ND,ND,ND,ND,3271152.75,ND,ND,ND,3271152.75
ANTIOQUIA,ITAGUI,EMPRESAS PÚBLICAS DE MEDELLIN E.S.P.,consumo promedio Empresa Departamento y Municipio,1063.61,1177.9,1290.25,1338.33,ND,120.33,1233.77,81668.55,7293.66,65196.44,101234.92,22546.98
ANTIOQUIA,ITAGUI,ENERCO S.A. E.S.P.,consumo promedio Empresa Departamento y Municipio,ND,ND,ND,361,ND,ND,361,80636.4,40391,ND,ND,73928.83
ANTIOQUIA,ITAGUI,ENERTOTAL S.A. E.S.P.,consumo promedio Empresa Departamento y Municipio,ND,ND,ND,ND,ND,ND,ND,55906.3,47312.08,ND,ND,52922.19
ANTIOQUIA,ITAGUI,ISAGEN S.A. E.S.P.,consumo promedio Empresa Departamento y Municipio,ND,ND,ND,ND,ND,ND,ND,7072733.3,ND,ND,ND,7072733.3
ANTIOQUIA,ITAGUI,PROFESIONALES EN ENERGÍA S.A E.S.P,consumo promedio Empresa Departamento y Municipio,ND,ND,ND,ND,ND,ND,ND,ND,100171.5,ND,ND,100171.5
ANTIOQUIA,ITAGUI,TERPEL ENERGIA S.A.S E.S.P,consumo promedio Empresa Departamento y Municipio,ND,ND,ND,ND,ND,ND,ND,ND,79307,ND,ND,79307
ANTIOQUIA,ITAGUI,VATIA S.A. E.S.P.,consumo promedio Empresa Departamento y Municipio,ND,ND,1364.95,ND,ND,ND,1364.95,184510.67,16861,ND,ND,26919.98
ANTIOQUIA,ITUANGO,EMPRESAS PÚBLICAS DE MEDELLIN E.S.P.,consumo promedio Empresa Departamento y Municipio,412.01,617.24,689.26,272.11,1258.75,ND,509.94,51523.33,2125.11,52461.64,24293.17,16262.37
