Departamento,Municipio,Empresa,Variable Calculada,Estrato 1,Estrato 2,Estrato 3,Estrato 4,Estrato 5,Estrato 6,Total Residencial,Industrial,Comercial,Oficial,Otros,Total No Residencial
ANTIOQUIA,CALDAS,ISAGEN S.A. E.S.P.,Total Facturado Empresa Departamento y Municipio,ND,ND,ND,ND,ND,ND,ND,3859310636,ND,ND,ND,3853098006
ANTIOQUIA,CALDAS,PROFESIONALES EN ENERGÍA S.A E.S.P,Total Facturado Empresa Departamento y Municipio,ND,ND,ND,ND,ND,ND,ND,8395232,ND,ND,ND,8602794
ANTIOQUIA,CALDAS,VATIA S.A. E.S.P.,Total Facturado Empresa Departamento y Municipio,ND,ND,ND,ND,ND,ND,ND,1369800,0,ND,ND,50644600
ANTIOQUIA,CAMPAMENTO,EMPRESAS PÚBLICAS DE MEDELLIN E.S.P.,Total Facturado Empresa Departamento y Municipio,36441864.56,226713879.28,66798250.7,5402658.6,ND,ND,1199176220,344839.72,98210586.74,36786487.93,23116070.63,824579901.43
ANTIOQUIA,CANASGORDAS,EMPRESAS PÚBLICAS DE MEDELLIN E.S.P.,Total Facturado Empresa Departamento y Municipio,44858309.15,511638889.05,40516111.2,ND,ND,ND,1335454203,41904069.67,295485543.99,55850610.8,3951839.56,849940728.34
ANTIOQUIA,CARACOLI,EMPRESAS PÚBLICAS DE MEDELLIN E.S.P.,Total Facturado Empresa Departamento y Municipio,136396813.87,281232530.67,11352820.53,499376.73,ND,ND,510922543,9524485.86,115118015.92,53558905.82,294497.62,438632562.56
ANTIOQUIA,CARACOLI,ENERTOTAL S.A. E.S.P.,Total Facturado Empresa Departamento y Municipio,ND,ND,ND,ND,ND,ND,ND,13807253,ND,ND,ND,57000082
ANTIOQUIA,CARAMANTA,EMPRESAS PÚBLICAS DE MEDELLIN E.S.P.,Total Facturado Empresa Departamento y Municipio,54507985.39,94930500.6,164583188.54,65783.55,ND,ND,473067155,9774583.21,86232690.84,23594453.42,8983100.32,422780052.56
ANTIOQUIA,CAREPA,EMPRESAS PÚBLICAS DE MEDELLIN E.S.P.,Total Facturado Empresa Departamento y Municipio,2223730194.6,3751101898.32,886455910.97,16116613.41,ND,ND,9151620087,259301253.42,1929544633.09,311970244.45,199400214.31,12628940851.55
ANTIOQUIA,CAREPA,VATIA S.A. E.S.P.,Total Facturado Empresa Departamento y Municipio,ND,ND,ND,ND,ND,ND,ND,ND,292294685,ND,ND,353354940
ANTIOQUIA,CAROLINA,EMPRESAS PÚBLICAS DE MEDELLIN E.S.P.,Total Facturado Empresa Departamento y Municipio,77147494.63,408656202.87,792953.02,710894.92,ND,ND,536081004,1317871.64,92116850.02,51828663.44,39540882.79,1050719222.19
ANTIOQUIA,CAUCASIA,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,Total Facturado Empresa Departamento y Municipio,ND,ND,ND,ND,ND,ND,ND,ND,217476115.17,ND,ND,261010980
ANTIOQUIA,CAUCASIA,EMGESA S.A. E.S.P.,Total Facturado Empresa Departamento y Municipio,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,554335930
ANTIOQUIA,CAUCASIA,EMPRESAS PÚBLICAS DE MEDELLIN E.S.P.,Total Facturado Empresa Departamento y Municipio,5202401376.01,7950051664.97,3811720884.67,1005494090.14,134890104.19,ND,21614549443,2220753564.85,6977772922.27,1260694046.97,86855431.28,23645325457.79
ANTIOQUIA,CAUCASIA,ENERGIA EMPRESARIAL DE LA COSTA S.A. E.S.P.,Total Facturado Empresa Departamento y Municipio,ND,ND,ND,ND,ND,ND,ND,502676056.37,ND,ND,ND,603388850
ANTIOQUIA,CAUCASIA,ENERTOTAL S.A. E.S.P.,Total Facturado Empresa Departamento y Municipio,1951811.91,ND,12784959.78,ND,ND,ND,14069370,124242688,822609489,ND,620286,4703277529
ANTIOQUIA,CAUCASIA,VATIA S.A. E.S.P.,Total Facturado Empresa Departamento y Municipio,ND,ND,ND,ND,ND,ND,ND,ND,108893998,ND,31198867,167120620
ANTIOQUIA,CHIGORODO,EMPRESAS PÚBLICAS DE MEDELLIN E.S.P.,Total Facturado Empresa Departamento y Municipio,4129490737.12,4494228412.72,492460471.18,19848837.29,860154.86,708250.26,10614298487,696969585.66,2271246607.72,429165937.35,130785122.62,11070788710.92
ANTIOQUIA,CHIGORODO,ENERTOTAL S.A. E.S.P.,Total Facturado Empresa Departamento y Municipio,ND,ND,ND,ND,ND,ND,ND,91410666,ND,ND,ND,121436459
ANTIOQUIA,CISNEROS,EMPRESAS PÚBLICAS DE MEDELLIN E.S.P.,Total Facturado Empresa Departamento y Municipio,193474582.14,832639648.8,237346753.87,669058.64,ND,ND,1159484390,2551919830.45,457406910.32,95951777.66,12623488.05,5121897566.08
ANTIOQUIA,CIUDAD BOLIVAR,EMPRESAS PÚBLICAS DE MEDELLIN E.S.P.,Total Facturado Empresa Departamento y Municipio,419308197.27,925538142.51,1010486851.17,13769525.28,435762.33,ND,3398129918,110463917.53,1321147021.88,193647843,151263130.36,3300230586.98
ANTIOQUIA,COCORNA,EMPRESAS PÚBLICAS DE MEDELLIN E.S.P.,Total Facturado Empresa Departamento y Municipio,73837073.81,492034489.11,361906652.17,1149448,ND,ND,2166877103,46340269.38,387788163.31,45149097.93,6774089.87,1216586668.25
ANTIOQUIA,COCORNA,VATIA S.A. E.S.P.,Total Facturado Empresa Departamento y Municipio,224979,ND,ND,ND,ND,ND,108430,ND,ND,ND,ND,ND
ANTIOQUIA,CONCEPCION,EMPRESAS PÚBLICAS DE MEDELLIN E.S.P.,Total Facturado Empresa Departamento y Municipio,21494002.46,192961307.98,97361275.27,ND,ND,ND,536390176,6464996.6,85542808.96,20522557.85,1934884.31,694403176.05
ANTIOQUIA,CONCORDIA,EMPRESAS PÚBLICAS DE MEDELLIN E.S.P.,Total Facturado Empresa Departamento y Municipio,174691028.28,497072446.68,394068616.16,19649836.71,ND,ND,2115902260,61052272.47,444190072.26,63373840.42,20091165.19,1448186402.71
ANTIOQUIA,COPACABANA,EMPRESAS PÚBLICAS DE MEDELLIN E.S.P.,Total Facturado Empresa Departamento y Municipio,360110216.69,6775666680.04,4588515467.16,51765758.16,8588396.46,ND,15549148762,7374233725.49,3025908384.71,379118942.15,1509311810.05,21047072248.55
ANTIOQUIA,COPACABANA,ENERCO S.A. E.S.P.,Total Facturado Empresa Departamento y Municipio,ND,ND,ND,ND,ND,ND,ND,91403885,ND,ND,ND,91916586
ANTIOQUIA,DABEIBA,EMPRESAS PÚBLICAS DE MEDELLIN E.S.P.,Total Facturado Empresa Departamento y Municipio,297960706.61,552363639.66,457351236.14,3273227.26,ND,ND,2226459451,103848830.95,553526216.92,195306522.73,12330847.77,1392235867.45
ANTIOQUIA,DONMATIAS,EMGESA S.A. E.S.P.,Total Facturado Empresa Departamento y Municipio,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,3315930
ANTIOQUIA,DONMATIAS,EMPRESAS PÚBLICAS DE MEDELLIN E.S.P.,Total Facturado Empresa Departamento y Municipio,7927123.04,1281707306.19,824295975.91,59169889.98,ND,ND,4491140562,953944394.64,894204953.28,112540825.84,308310964.68,9199966175.63
ANTIOQUIA,DONMATIAS,PROFESIONALES EN ENERGÍA S.A E.S.P,Total Facturado Empresa Departamento y Municipio,ND,ND,ND,ND,ND,ND,ND,ND,10811676,ND,ND,12969944
ANTIOQUIA,EBEJICO,EMPRESAS PÚBLICAS DE MEDELLIN E.S.P.,Total Facturado Empresa Departamento y Municipio,35335891.7,319602288.5,142247594.51,2652067.4,ND,ND,1270809323,28767129.58,200196559.38,40218141.81,5920871.33,1165396816.39
ANTIOQUIA,EL BAGRE,EMPRESAS PÚBLICAS DE MEDELLIN E.S.P.,Total Facturado Empresa Departamento y Municipio,4556698977.38,2721906529.11,423703961.22,17538557.62,ND,ND,11958335740,112049992.54,1804117168.03,433607953.17,59763919.99,6141486874.97
ANTIOQUIA,EL BAGRE,VATIA S.A. E.S.P.,Total Facturado Empresa Departamento y Municipio,ND,ND,ND,ND,ND,ND,ND,ND,403585673,ND,37126288,657632170
ANTIOQUIA,EL CARMEN DE VIBORAL,EMPRESAS PÚBLICAS DE MEDELLIN E.S.P.,Total Facturado Empresa Departamento y Municipio,68267863.43,1898044343.66,3420662025.5,31666961.25,2621112.48,ND,8390858760,618737105.81,1760043866.39,207622957.69,20709020.93,7659952800.48
ANTIOQUIA,EL CARMEN DE VIBORAL,ENERTOTAL S.A. E.S.P.,Total Facturado Empresa Departamento y Municipio,ND,ND,ND,ND,ND,ND,ND,ND,7622208,ND,ND,9167474
ANTIOQUIA,EL SANTUARIO,EMPRESAS PÚBLICAS DE MEDELLIN E.S.P.,Total Facturado Empresa Departamento y Municipio,435867899.26,2239427779.37,855606355.97,12216206.71,ND,ND,4024072300,582304514.35,1364969505.97,144405426.39,41044123.17,3759166015.49
ANTIOQUIA,EL SANTUARIO,VATIA S.A. E.S.P.,Total Facturado Empresa Departamento y Municipio,ND,ND,ND,ND,ND,ND,ND,82395177,ND,ND,ND,82653270
ANTIOQUIA,ENTRERRIOS,EMPRESAS PÚBLICAS DE MEDELLIN E.S.P.,Total Facturado Empresa Departamento y Municipio,8101784.98,142676259.64,721858017.05,182767174.08,4729051.6,ND,3622031367,243295352.97,569520284.46,89593707.23,107948654.4,6829231588.1
ANTIOQUIA,ENVIGADO,DISTRIBUIDORA Y COMERCIALIZADORA DE ENERGIA ELECTRICA S.A. E.S.P.,Total Facturado Empresa Departamento y Municipio,ND,ND,ND,ND,ND,ND,ND,10774257,224928602,ND,ND,286067353
ANTIOQUIA,ENVIGADO,EMGESA S.A. E.S.P.,Total Facturado Empresa Departamento y Municipio,ND,ND,ND,ND,ND,ND,ND,ND,2150318245,ND,ND,2580527580
ANTIOQUIA,ENVIGADO,EMPRESAS PÚBLICAS DE MEDELLIN E.S.P.,Total Facturado Empresa Departamento y Municipio,93873155.5,9223034415.61,17759442762.49,10973433430.91,14689068049.56,2078925332.02,64089574609,20807776761.23,26157645628.28,2622846176.3,4652241096.64,79445718339.03
ANTIOQUIA,ENVIGADO,ENERCO S.A. E.S.P.,Total Facturado Empresa Departamento y Municipio,ND,ND,ND,ND,ND,ND,ND,ND,140161042,ND,ND,170227127
ANTIOQUIA,ENVIGADO,ENERTOTAL S.A. E.S.P.,Total Facturado Empresa Departamento y Municipio,ND,ND,ND,ND,ND,ND,ND,72744675,88292535,ND,102354291,293728298
ANTIOQUIA,ENVIGADO,ISAGEN S.A. E.S.P.,Total Facturado Empresa Departamento y Municipio,ND,ND,ND,ND,ND,ND,ND,10532130551,ND,ND,ND,10441814836
ANTIOQUIA,ENVIGADO,PROFESIONALES EN ENERGÍA S.A E.S.P,Total Facturado Empresa Departamento y Municipio,ND,ND,ND,ND,ND,ND,ND,ND,24525634,ND,20889260,50567539
ANTIOQUIA,ENVIGADO,VATIA S.A. E.S.P.,Total Facturado Empresa Departamento y Municipio,ND,ND,ND,107493037,766357476,74563876,1141867090,518770735,319303931,ND,ND,913607370
ANTIOQUIA,FREDONIA,EMPRESAS PÚBLICAS DE MEDELLIN E.S.P.,Total Facturado Empresa Departamento y Municipio,191118461.03,558920321.87,514254982.78,9639069.28,4200801.97,1706973.23,3712578785,224364121.29,602371878.4,94928279.51,10333476.41,2662038894.16
ANTIOQUIA,FRONTINO,EMPRESAS PÚBLICAS DE MEDELLIN E.S.P.,Total Facturado Empresa Departamento y Municipio,176535542.01,477485391.96,405009062.34,58699052.12,ND,ND,1768073943,90871317.34,507058800.38,85550249.91,14756699.91,1624790947.26
ANTIOQUIA,GIRALDO,EMPRESAS PÚBLICAS DE MEDELLIN E.S.P.,Total Facturado Empresa Departamento y Municipio,126956519.71,188880053.7,19636382.98,0,ND,ND,543869278,66270454.63,111017978.43,19302855.83,5913718,574189372.72
ANTIOQUIA,GIRARDOTA,AES CHIVOR & CIA SCA ESP,Total Facturado Empresa Departamento y Municipio,ND,ND,ND,ND,ND,ND,ND,8852987105,ND,ND,ND,8853598590
ANTIOQUIA,GIRARDOTA,EMGESA S.A. E.S.P.,Total Facturado Empresa Departamento y Municipio,ND,ND,ND,ND,ND,ND,ND,33484163,ND,ND,ND,414335990
ANTIOQUIA,GIRARDOTA,EMPRESA DE ENERGÍA DEL PACÍFICO S.A. E.S.P.,Total Facturado Empresa Departamento y Municipio,ND,ND,ND,ND,ND,ND,ND,780966157.41,ND,ND,ND,839622750
ANTIOQUIA,GIRARDOTA,EMPRESAS PÚBLICAS DE MEDELLIN E.S.P.,Total Facturado Empresa Departamento y Municipio,64107049.89,4159029571.76,879578060.97,17945067.37,2456580.13,ND,8995462068,18514591490.48,2008961886.79,217569895.52,888107673.68,34046373962.6
ANTIOQUIA,GIRARDOTA,ENERCO S.A. E.S.P.,Total Facturado Empresa Departamento y Municipio,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,56610105
ANTIOQUIA,GIRARDOTA,ENERTOTAL S.A. E.S.P.,Total Facturado Empresa Departamento y Municipio,ND,ND,ND,ND,ND,ND,76903,222931229,ND,ND,ND,346132736
ANTIOQUIA,GIRARDOTA,ISAGEN S.A. E.S.P.,Total Facturado Empresa Departamento y Municipio,ND,ND,ND,ND,ND,ND,ND,926725020,ND,ND,ND,953269737
ANTIOQUIA,GIRARDOTA,ITALCOL ENERGIA S.A. ESP.,Total Facturado Empresa Departamento y Municipio,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,1596676420
ANTIOQUIA,GIRARDOTA,VATIA S.A. E.S.P.,Total Facturado Empresa Departamento y Municipio,ND,ND,ND,ND,ND,ND,ND,ND,2542450,ND,ND,5650200
ANTIOQUIA,GOMEZ PLATA,EMPRESAS PÚBLICAS DE MEDELLIN E.S.P.,Total Facturado Empresa Departamento y Municipio,183128202.55,628054141.02,2315676.08,ND,ND,ND,1177076978,679187.02,257046027.01,32665527.87,90163175.87,976595627.09
ANTIOQUIA,GOMEZ PLATA,ISAGEN S.A. E.S.P.,Total Facturado Empresa Departamento y Municipio,ND,ND,ND,ND,ND,ND,ND,1225971509,ND,ND,ND,1225707260
ANTIOQUIA,GRANADA,EMPRESAS PÚBLICAS DE MEDELLIN E.S.P.,Total Facturado Empresa Departamento y Municipio,83262591.95,156858350.7,446553407.28,650277.72,496.96,41037.07,1207461243,25347206.19,219445165.61,51971197.33,8075670.77,492468191.42
ANTIOQUIA,GUADALUPE,EMPRESAS PÚBLICAS DE MEDELLIN E.S.P.,Total Facturado Empresa Departamento y Municipio,51678929.21,189465201.19,36060609.61,63443.25,ND,ND,701851435,1136240.16,77822422.76,38568725.94,ND,770080099.79
ANTIOQUIA,GUARNE,EMPRESA DE ENERGÍA DEL PACÍFICO S.A. E.S.P.,Total Facturado Empresa Departamento y Municipio,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,90583760
ANTIOQUIA,GUARNE,EMPRESAS PÚBLICAS DE MEDELLIN E.S.P.,Total Facturado Empresa Departamento y Municipio,46065659.63,943311846.75,2047391509.91,36134610.46,3092427.6,ND,9937228679,10372014803.53,1467415504.75,187603296.71,829298106.01,22871192148.39
ANTIOQUIA,GUARNE,ENERTOTAL S.A. E.S.P.,Total Facturado Empresa Departamento y Municipio,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,647949951
ANTIOQUIA,GUARNE,ISAGEN S.A. E.S.P.,Total Facturado Empresa Departamento y Municipio,ND,ND,ND,ND,ND,ND,ND,24592310,ND,ND,ND,24592310
ANTIOQUIA,GUARNE,VATIA S.A. E.S.P.,Total Facturado Empresa Departamento y Municipio,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,16288020
ANTIOQUIA,GUATAPE,EMPRESAS PÚBLICAS DE MEDELLIN E.S.P.,Total Facturado Empresa Departamento y Municipio,27919093.09,793191683.55,183909643.06,4190754.73,ND,ND,1326913311,9756153.71,529556229.76,81193686.98,225541979.9,1718059455.64
ANTIOQUIA,HELICONIA,EMPRESAS PÚBLICAS DE MEDELLIN E.S.P.,Total Facturado Empresa Departamento y Municipio,115465198.26,213337148.78,39150284.62,259584.16,ND,504600.91,762051965,14182275.34,93386024.55,29332902.72,1584270.7,603107503.01
ANTIOQUIA,HISPANIA,EMPRESAS PÚBLICAS DE MEDELLIN E.S.P.,Total Facturado Empresa Departamento y Municipio,86357243.94,321259803.03,131592682.84,312384.88,ND,ND,673777646,112439686.74,198978197.5,54707654.28,893665.06,957206406.21
ANTIOQUIA,ITAGUI,DISTRIBUIDORA Y COMERCIALIZADORA DE ENERGIA ELECTRICA S.A. E.S.P.,Total Facturado Empresa Departamento y Municipio,ND,ND,ND,ND,ND,ND,ND,ND,45608773,ND,ND,59788609
ANTIOQUIA,ITAGUI,EMGESA S.A. E.S.P.,Total Facturado Empresa Departamento y Municipio,ND,ND,ND,ND,ND,ND,ND,900435679,514373569,ND,ND,1583978660
ANTIOQUIA,ITAGUI,EMPRESA DE ENERGÍA DEL PACÍFICO S.A. E.S.P.,Total Facturado Empresa Departamento y Municipio,ND,ND,ND,ND,ND,ND,ND,5025385330.76,ND,ND,ND,5074747573.5
